name,price,rating,review_count,cuisine,address,display_phone,comments
Treadwell Park,2,4.0,144.0,"['mexican', 'bars', 'newamerican']","301 S End Ave, Chinatown, NY 10280",(212) 945-0528,N/A
Treadwell Park,2,4.0,433.0,"['barbecue', 'bars', 'newamerican']","1125 1st Ave, Upper East Side, NY 10065",(212) 832-1551,N/A
Trenta Tre Pizzeria,1,4.5,119.0,"['pizza', 'italian']","29 East 33rd St, Midtown West, NY 10016",(212) 685-5300,N/A
Tri Dim Shanghai,2,4.0,402.0,"['chinese', 'shanghainese', 'dimsum', 'szechuan']","1378 3rd Ave, East Harlem, NY 10075",(212) 585-3388,N/A
Tri Dim West,2,4.0,97.0,"['chinese', 'shanghainese', 'szechuan', 'dimsum']","467 Columbus Ave, East Harlem, NY 10024",(212) 585-1398,N/A
Tribeca Grill,3,3.5,608.0,"['american', 'newamerican', 'wine_bars']","375 Greenwich St, Chinatown, NY 10013",(212) 941-3900,N/A
Tribeca's Kitchen,2,4.0,503.0,"['american', 'newamerican', 'breakfast_brunch', 'diners']","200 Church St, SoHo, NY 10013",(212) 227-5100,N/A
Trinity Place,2,4.0,378.0,"['american', 'bars', 'newamerican', 'irish']","115 Broadway, Chinatown, NY 10006",(212) 964-0939,N/A
Triple A 1 Restaurant,1,3.5,56.0,"['american', 'diners', 'mexican', 'breakfast_brunch']","2061 2nd Ave, Morningside Heights, NY 10029",(212) 410-6950,N/A
Tropical Sensation,2,3.5,135.0,"['latin', 'caribbean', 'cocktailbars']","953 Amsterdam Ave, Harlem, NY 10025",(212) 222-0098,N/A
Tropical Grill Restaurant,1,2.5,18.0,"['latin', 'spanish']","164 W 116th St, Harlem, NY 10026",(212) 316-0316,N/A
Troquet,2,4.0,165.0,['french'],"155 Grand St, Greenwich Village, NY 10013",(212) 343-4295,N/A
Tsion Cafe,2,4.0,162.0,"['ethiopian', 'mediterranean', 'bars']","763 St Nicholas Ave, East Harlem, NY 10031",(212) 234-2070,N/A
TSISMIS,2,4.0,70.0,"['filipino', 'newamerican']","143 Orchard St, Greenwich Village, NY 10002",(646) 329-6875,N/A
TSQ Food Court,1,5.0,8.0,"['delicatessen', 'delis']","163 W 48th St, Garment District, NY 10036",(212) 933-0966,N/A
Tsurutontan Udon Noodle Brasserie,2,4.0,1000.0,"['japanese', 'noodles', 'soup']","21 E 16th St, Midtown West, NY 10003",(212) 989-1000,N/A
Sushi Tsushima,2,3.5,243.0,"['japanese', 'sushi']","210 E 44th St, Midtown East, NY 10017",(212) 207-1938,N/A
Tu Cachapa,1,3.5,55.0,"['spanish', 'venezuelan']","4195 Broadway St, Harlem, NY 10033",(212) 568-7575,N/A
Tudor City Steakhouse,3,3.0,100.0,['steak'],"45 Tudor City Pl, Midtown East, NY 10017",(212) 682-4000,N/A
Tue Thai Restaurant,2,3.5,354.0,['thai'],"3 Greenwich Ave, Greenwich Village, NY 10014",(212) 929-9888,N/A
Tulcingo Restaurant,2,3.5,276.0,['mexican'],"665 10th Ave, Midtown West, NY 10036",(212) 262-5510,N/A
Tung Thong Thai Restaurant,2,3.5,295.0,['thai'],"561 W 169th St, Harlem, NY 10032",(212) 795-5995,N/A
Tuome,3,4.5,500.0,"['asian', 'newamerican', 'chinese']","536 E 5th St, Chinatown, NY 10009",(646) 833-7811,N/A
Turco Mediterranean Grill,2,4.0,561.0,"['middle_eastern', 'mediterranean', 'turkish', 'sandwiches']","604 9th Ave, Midtown West, NY 10036",(212) 510-8666,N/A
Turkish Cuisine,2,3.5,331.0,['turkish'],"631 9th Ave, Midtown West, NY 10036",(212) 397-9650,N/A
Turkish Kitchen,3,4.0,566.0,"['turkish', 'mediterranean', 'halal']","386 3rd Ave, Midtown East, NY 10016",(212) 679-6633,N/A
Turkuaz Restaurant,2,4.5,145.0,"['turkish', 'mediterranean', 'halal']","310 West 53rd St, Midtown West, NY 10019",(212) 265-5500,N/A
Turnmill,2,3.5,144.0,"['irish', 'sportsbars', 'pubs', 'tradamerican']","119 E 27th St, Gramercy, NY 10016",(646) 524-6060,N/A
Turntable Chicken Rock,2,4.0,53.0,"['korean', 'newamerican']","290 5th Ave, Midtown West, NY 10001",(212) 967-2323,N/A
Turntable Chicken Jazz,2,4.0,1000.0,"['korean', 'chicken_wings', 'bars']","20 W 33rd St, Midtown West, NY 10001",(212) 714-9700,N/A
Turntable LP Bar & Karaoke,2,4.0,219.0,"['korean', 'karaoke', 'chicken_wings']","34-36 W 32nd St, Midtown West, NY 10001",(212) 594-4344,N/A
Tuttles,2,3.5,239.0,"['american', 'bars', 'seafood']","735 2nd Ave, Midtown East, NY 10016",(646) 422-7072,N/A
Two Boots East Village,1,4.0,363.0,"['pizza', 'salad']","42 Ave A, East Village, NY 10009",(212) 254-1919,N/A
Two Bridge's Diner,2,4.5,31.0,"['american', 'greek', 'breakfast_brunch']","89 Canal St, Little Italy, NY 10002",(212) 925-2963,N/A
Two Forks,2,3.5,135.0,"['american', 'tradamerican']","119 W 40th St, Garment District, NY 10018",(646) 755-8191,N/A
Txikito,3,3.5,349.0,"['spanish', 'basque', 'tapasmallplates']","240 9th Ave, Garment District, NY 10001",(212) 242-4730,N/A
Thai Chella,2,4.5,62.0,['thai'],"712 9th Ave, Midtown West, NY 10019",(646) 863-2226,N/A
The Bailey Pub & Brasserie,2,3.5,193.0,"['american', 'newamerican', 'pubs']","52 William And Wall St, Financial District, NY 10005",(212) 859-2200,N/A
The Empire Rooftop,3,3.5,62.0,"['american', 'lounges', 'cocktailbars', 'newamerican']","44 W 63rd St, East Harlem, NY 10023",(212) 265-2600,N/A
The Rochard,2,3.5,93.0,"['american', 'beerbar', 'tradamerican']","1504 Lexington Ave, East Harlem, NY 10029",(212) 722-8959,N/A
VERSA,2,4.0,153.0,"['american', 'newamerican', 'gastropubs', 'cocktailbars']","218 W 35th St, Midtown West, NY 10001",(646) 850-2850,N/A
Uchu,4,4.5,78.0,"['japanese', 'sushi']","217 Eldridge St, Greenwich Village, NY 10002",(212) 203-7634,N/A
Udon Izakaya West 46 Midtown,2,4.0,1000.0,"['japanese', 'noodles', 'izakaya']","150 E 46th St, Midtown West, NY 10017",(212) 922-9677,N/A
Ugly Kitchen,2,4.0,621.0,"['filipino', 'bars', 'asianfusion']","103 1st Ave, Greenwich Village, NY 10003",(212) 777-6677,N/A
Ulivo,2,4.0,303.0,"['italian', 'cocktailbars']","4 W 28th St, Midtown West, NY 10001",(212) 684-8000,N/A
Uluh,3,4.0,267.0,"['chinese', 'tea', 'dimsum']","152 2nd Ave, Midtown West, NY 10003",(917) 261-5963,N/A
Umami Sushi,2,4.5,134.0,"['asian', 'sushi', 'japanese']","50 Greenwich Ave, Greenwich Village, NY 10011",(646) 756-4278,N/A
Umberto's Clam House,2,3.0,436.0,"['italian', 'seafood']","132 Mulberry St, Little Italy, NY 10013",(212) 431-7545,N/A
Umi No Ie,2,4.0,153.0,['japanese'],"86 E 3rd St, Greenwich Village, NY 10003",(646) 654-1122,N/A
UN Plaza Grill,4,4.0,50.0,"['jewish/kosher', 'kosher', 'popuprestaurants']","845 1st Ave, Midtown East, NY 10017",(212) 223-1801,N/A
Uncle Jack's Steakhouse - Westside,4,3.5,524.0,"['steak', 'seafood', 'burgers']","440 9th Ave, Midtown West, NY 10001",(212) 244-0005,N/A
Uncle Luoyang,2,3.5,121.0,"['asian', 'bbq', 'sushi', 'chinese']","928 Amsterdam Ave, Morningside Heights, NY 10025",(212) 390-8886,N/A
Uncle Luoyang,1,3.5,33.0,"['asian', 'foodtrucks', 'chinese']","3010 Broadway, Harlem, NY 10027",(212) 390-8886,N/A
Uncle Ted's Modern Chinese Cuisine,2,3.5,461.0,"['chinese', 'dimsum', 'cantonese']","163 Bleecker St, Greenwich Village, NY 10012",(212) 777-1395,N/A
Underdog,2,3.5,327.0,"['american', 'burgers', 'hotdog', 'cocktailbars']","55 Stone St, Financial District, NY 10004",(917) 409-0251,N/A
Underground Pizza,1,4.0,293.0,"['pizza', 'italian']","3 Hanover Sq, Financial District, NY 10004",(212) 425-4442,N/A
Union Club,4,4.5,3.0,"['french', 'nonprofit', 'supperclubs']","101 E 69th St, Upper East Side, NY 10021",(212) 734-5400,N/A
Union Square Cafe,3,4.0,1000.0,"['american', 'newamerican', 'cafes', 'bars']","101 E 19th St, Gramercy, NY 10003",(212) 243-4020,N/A
Frida's Favorites,2,4.5,3.0,"['other', 'newmexican', 'popuprestaurants']","North Broadway, Garment District, NY 10001",(646) 272-9081,N/A
Up Thai,2,4.5,1000.0,"['thai', 'asianfusion']","1411 2nd Ave, Midtown West, NY 10021",(212) 256-1188,N/A
Upland,3,4.0,1000.0,"['american', 'newamerican', 'burgers']","345 Park Ave S, Midtown West, NY 10010",(212) 686-1006,N/A
Upper East Café,2,3.5,177.0,"['seafood', 'newamerican', 'breakfast_brunch']","1048 3rd Ave, Upper East Side, NY 10065",(917) 475-1721,N/A
Upper Story by Charlie Palmer,2,4.5,33.0,"['american', 'venues', 'newamerican']","979 3rd Ave, Upper East Side, NY 10022",(212) 644-9394,N/A
Upright,2,4.0,227.0,"['american', 'beerbar', 'cocktailbars', 'portuguese']","547 Hudson St, Greenwich Village, NY 10014",(212) 810-9944,N/A
Chick-fil-A,1,3.0,117.0,"['american', 'hotdogs']","5 University Pl, Greenwich Village, NY 10003",(212) 998-4931,N/A
Uris Deli,1,5.0,5.0,"['american', 'delis']","411 W 116th St, East Harlem, NY 10027",(212) 854-5341,N/A
Ushiwakamaru,4,4.0,170.0,"['japanese', 'sushi', 'salad']","362 W 23rd St, Garment District, NY 10011",(917) 639-3940,N/A
Utsav,2,3.5,508.0,"['indian', 'indpak', 'vegetarian', 'buffets']","1185 Avenue Of The Americas Plz, Midtown West, NY 10036",(212) 575-2525,N/A
Uva,2,4.0,1000.0,"['italian', 'wine_bars']","1486 2nd Ave, Midtown West, NY 10075",(212) 472-4552,N/A
VCafe,2,3.5,201.0,"['vietnamese/cambodian/malaysia', 'vietnamese']","345 Greenwich St, Tribeca, NY 10013",(212) 431-5888,N/A
Saigon V-Bread Cafe,1,3.0,18.0,"['vietnamese/cambodian/malaysia', 'vietnamese', 'cafes', 'sandwiches']","11 Allen St, Little Italy, NY 10002",(212) 219-1818,N/A
V-Nam Cafe,1,4.0,473.0,"['vietnamese/cambodian/malaysia', 'vietnamese', 'sandwiches', 'coffee']","20 1st Ave, East Village, NY 10003",(212) 780-6020,N/A
Vago Restaurant,2,4.0,173.0,['italian'],"495 3rd Ave, Midtown West, NY 10016",(646) 559-0609,N/A
Valerie,2,4.0,249.0,"['american', 'cocktailbars', 'tradamerican']","45 W 45th St between 5th & 6th Ave, Midtown West, NY 10036",(212) 302-4545,N/A
Vanessa's Dumpling House,1,4.0,1000.0,['chinese'],"118A Eldridge St, Greenwich Village, NY 10002",(212) 625-8008,N/A
Vatan Indian Vegetarian,3,4.0,644.0,"['indian', 'indpak', 'vegetarian']","409 3rd Ave, Midtown East, NY 10016",(212) 689-5666,N/A
Vegetarian Dim Sum House,1,3.5,554.0,"['vegetarian', 'dimsum', 'vegan']","24 Pell St, Little Italy, NY 10013",(212) 577-7176,N/A
Veniero's,2,4.0,1000.0,"['bakery', 'bakeries', 'desserts', 'italian']","342 E 11th St, Greenwich Village, NY 10003",(212) 674-7070,N/A
Vero,2,3.5,297.0,"['italian', 'wine_bars', 'newamerican']","1483 2nd Ave, Upper East Side, NY 10075",(917) 525-7373,N/A
Veselka,2,4.0,1000.0,"['eastern_european', 'diners', 'ukrainian']","144 2nd Ave, Greenwich Village, NY 10003",(212) 228-9682,N/A
Vezzo,2,4.0,1000.0,"['pizza/italian', 'pizza', 'pastashops']","178 Lexington Ave, Midtown East, NY 10016",(212) 839-8300,N/A
Via Quadronno,2,4.0,527.0,"['italian', 'sandwiches']","25 E 73rd St, East Harlem, NY 10021",(212) 650-9880,N/A
Viand Café,2,3.5,253.0,"['american', 'diners', 'greek']","2130 Broadway, Upper West Side, NY 10023",(212) 877-2888,N/A
Vic's,2,4.0,473.0,"['italian', 'pastashops', 'pizza']","31 Great Jones St, Greenwich Village, NY 10012",(212) 253-5700,N/A
ViceVersa,3,4.0,253.0,['italian'],"325 W 51st St, Midtown West, NY 10019",(212) 399-9291,N/A
Victor's Cafe,3,4.0,1000.0,"['latin', 'cuban', 'tapas', 'lounges']","236 W 52nd St, Midtown West, NY 10019",(212) 586-7714,N/A
Victorio's Pizza Plus,1,3.0,88.0,"['pizza', 'italian']","348 W 145th St, Harlem, NY 10030",(212) 283-2100,N/A
Vietnaam,2,4.0,796.0,"['vietnamese/cambodian/malaysia', 'vietnamese', 'sandwiches', 'soup']","1700 2nd Ave, East Harlem, NY 10128",(212) 722-0558,N/A
Vietspot,2,3.5,301.0,"['asian', 'vietnamese', 'sandwiches']","99 Nassau St, Financial District, NY 10038",(212) 766-3388,N/A
The View Restaurant & Lounge,4,3.0,1000.0,"['american', 'lounges', 'newamerican']","1535 Broadway, Midtown West, NY 10036",(212) 704-8900,N/A
Villa Berulia,2,4.0,161.0,['italian'],"107 E 34th St, Midtown East, NY 10016",(212) 689-1970,N/A
Villa Mosconi,2,4.0,198.0,"['italian', 'salad', 'cocktailbars']","69 Macdougal St, Greenwich Village, NY 10012",(212) 673-0390,N/A
Village Fried Chicken,1,4.5,8.0,"['chicken', 'hotdogs', 'burgers', 'chicken_wings']","1739 Amsterdam Ave, Harlem, NY 10031",(212) 281-1060,N/A
Village Square Pizza,1,4.5,137.0,['pizza'],"147 Ave A, Gramercy, NY 10009",(917) 675-7709,N/A
Village Taverna,2,3.5,299.0,"['greek', 'mediterranean']","81 University Pl, Greenwich Village, NY 10003",(212) 982-3457,N/A
Village Yokocho,2,3.5,755.0,"['japanese', 'izakaya']","8 Stuyvesant St, Greenwich Village, NY 10003",(212) 598-3041,N/A
Vin Sur Vingt,2,4.0,21.0,"['french', 'wine_bars']","100 Riverside Blvd, Midtown West, NY 10069",(646) 779-9683,N/A
VINATERÍA,2,4.0,466.0,"['american', 'italian', 'spanish', 'seafood']","2211 Frederick Douglass Blvd, East Harlem, NY 10026",(212) 662-8462,N/A
Vinny Vincenz,1,3.5,196.0,"['pizza', 'italian']","231 1st Ave, Gramercy, NY 10003",(212) 674-0707,N/A
Vino Levantino,2,4.0,233.0,"['mediterranean', 'kosher', 'wine_bars']","210 W 94th St, East Harlem, NY 10025",(212) 280-3333,N/A
Vintner Wine Market,2,4.0,133.0,"['sandwiches', 'cheese', 'beerbar']","671 9th Ave, Midtown West, NY 10036",(212) 957-7500,N/A
Virgil's Real BBQ - New York,2,3.5,1000.0,"['barbecue', 'bbq', 'venues', 'tradamerican']","152 W 44th St, Midtown West, NY 10036",(212) 921-9494,N/A
Virginia's,3,4.0,173.0,"['american', 'newamerican']","647 E 11th St, Gramercy, NY 10009",(212) 658-0182,N/A
Vitae,3,4.0,775.0,"['american', 'newamerican', 'wine_bars', 'venues']","4 E 46th St, Midtown West, NY 10017",(212) 682-3562,N/A
VIV,2,4.0,875.0,"['thai', 'bars', 'asianfusion']","717 9th Ave, Midtown West, NY 10019",(212) 581-5999,N/A
Vive La Crepe,2,3.5,70.0,"['french', 'desserts', 'creperies']","532 Columbus Ave, Upper West Side, NY 10023",(212) 933-4342,N/A
ViVi Bubble Tea,1,3.5,144.0,"['café/coffee/tea', 'taiwanese', 'bubbletea', 'coffee']","226 E 14th St, Gramercy, NY 10003",(212) 777-8988,N/A
VLife,2,4.0,357.0,"['vegetarian', 'vegan', 'juicebars']","348 7th Ave, Garment District, NY 10001",(212) 760-1900,N/A
Volare Restaurant,3,4.5,133.0,['italian'],"147 W 4th St Frnt, Greenwich Village, NY 10012",(212) 777-2849,N/A
Vote For Pedro Tequila & Tacos,2,4.0,102.0,"['mexican', 'sportsbars', 'cocktailbars']","231 E 53rd St, Midtown East, NY 10022",(917) 265-8552,N/A
Voula,3,4.5,98.0,"['greek', 'mediterranean', 'cocktailbars']","9 Jones St, Greenwich Village, NY 10014",(212) 989-6500,N/A
Voyager Espresso,1,4.5,132.0,"['café/coffee/tea', 'coffee', 'sandwiches', 'salad']","110 William St, Financial District, NY 10038",(212) 227-2744,N/A
WK Restaurant,1,4.0,82.0,['chinese'],"69 Bayard St, Little Italy, NY 10013",(212) 227-1333,N/A
Wa Jeal Sichuan Chili House,2,3.5,402.0,"['chinese', 'bars', 'seafood']","1588 2nd Ave, Upper East Side, NY 10028",(212) 396-3339,N/A
Wa Lung Kitchen,1,3.0,66.0,['chinese'],"557 Grand St, Lower East Side, NY 10002",(212) 254-3775,N/A
Wafels and Dinges,2,4.0,141.0,"['american', 'streetvendors', 'waffles']","6th Ave & 42nd Street, Garment District, NY 10018",(646) 257-2592,N/A
wagamama - nomad,2,3.5,878.0,"['japanese', 'asianfusion', 'noodles']","210 5th Ave, Greenwich Village, NY 10010",(212) 920-6233,N/A
wagamama - midtown,2,4.0,31.0,"['asian', 'asianfusion']","100 W 55th St, Midtown West, NY 10019",(332) 900-6111,N/A
Wah Fung No 1,1,4.5,1000.0,"['chinese', 'hotdogs']","79 Chrystie St, Greenwich Village, NY 10002",(212) 925-5175,N/A
Waldy's Wood Fired Pizza & Penne,1,4.0,822.0,"['pizza', 'italian']","800 6th Ave, Garment District, NY 10001",(212) 213-5042,N/A
Walker's,2,4.0,293.0,"['american', 'diners', 'breakfast_brunch', 'pubs']","16 N Moore St, SoHo, NY 10013",(212) 941-0142,N/A
Wasabi Sushi & Bento,2,4.0,129.0,"['asian', 'japanese', 'sushi']","200 Broadway, Financial District, NY 10038",(917) 409-5238,N/A
Wasabi Sushi & Bento,2,3.5,483.0,"['japanese', 'sushi', 'salad']","561 7th Ave, Garment District, NY 10018",(212) 575-1410,N/A
Wat's On Your Plate,1,4.0,66.0,['caribbean'],"513 W 145th St, East Harlem, NY 10031",(212) 234-4411,N/A
Waterfront Ale House,2,3.5,273.0,"['american', 'pubs', 'tradamerican']","540 2nd Ave, Midtown East, NY 10016",(212) 696-4104,N/A
Wei West,2,3.0,212.0,"['asian', 'asianfusion', 'japanese', 'chinese']","235 Murray St, Tribeca, NY 10282",(212) 786-1300,N/A
Wendy's,1,2.0,24.0,"['hamburgers', 'burgers', 'hotdogs']","2121 Third Ave, Morningside Heights, NY 10029",(212) 996-4020,N/A
Wendy's,1,3.0,23.0,"['american', 'hotdogs', 'burgers']","79 E. 125Th Street, Morningside Heights, NY 10035",(646) 370-6737,N/A
West Bank Cafe,2,4.0,250.0,"['american', 'newamerican', 'burgers']","407 W 42nd St, Midtown West, NY 10036",(212) 695-6909,N/A
West End Bar & Grill,2,4.0,390.0,"['american', 'bars', 'newamerican', 'breakfast_brunch']","813 8th Ave, Garment District, NY 10019",(212) 707-8986,N/A
West Place,1,3.0,57.0,['chinese'],"1288 Amsterdam Ave, Harlem, NY 10027",(212) 932-9390,N/A
West Side Steakhouse,3,4.0,379.0,['steak'],"597 10th Ave, Midtown West, NY 10036",(212) 564-4803,N/A
Westside Coffee Shop,1,4.5,79.0,"['latin', 'coffee']","323 Church St, SoHo, NY 10013",(212) 334-0185,N/A
West Side Wok,2,4.5,6.0,"['jewish/kosher', 'chinese', 'sushi', 'kosher']","691 Amsterdam Ave, Upper West Side, NY 10025",(212) 222-2373,N/A
Westville East,2,4.0,1000.0,"['american', 'tradamerican', 'beerbar', 'bakeries']","173 Ave A, Gramercy, NY 10009",(212) 677-2033,N/A
Westville West,2,4.0,928.0,"['american', 'tradamerican', 'comfortfood', 'vegetarian']","210 W 10th St, Greenwich Village, NY 10014",(212) 741-7971,N/A
Westville Hudson,2,4.0,518.0,"['american', 'tradamerican', 'breakfast_brunch']","333 Hudson St, Greenwich Village, NY 10013",(212) 776-1404,N/A
Westway Diner,2,3.5,636.0,"['american', 'diners']","614 9th Ave, Midtown West, NY 10036",(212) 582-7661,N/A
While We Were Young,2,4.0,346.0,"['american', 'newamerican', 'cocktailbars']","183 W 10th St, Greenwich Village, NY 10014",(917) 675-6272,N/A
Whipped - Urban Dessert Lab,2,5.0,21.0,"['other', 'desserts', 'icecream', 'vegan']","95 Orchard St, Greenwich Village, NY 10002",(929) 266-9447,N/A
79 Baxter Pub,2,2.0,1.0,"['american', 'restaurants']","79 Baxter St, Little Italy, NY 10013",(212) 374-9119,N/A
White Horse Tavern - Financial District,1,4.0,372.0,"['american', 'pubs', 'burgers', 'venues']","25 Bridge St, Financial District, NY 10004",(212) 668-9046,N/A
White Oak Tavern,2,4.0,358.0,"['american', 'newamerican', 'whiskeybars', 'cocktailbars']","21 Waverly Pl, Greenwich Village, NY 10003",(212) 260-2604,N/A
City Kitchen,2,4.0,487.0,"['hamburgers', 'food_court']","700 8th Ave at 44th St, Midtown West, NY 10036",(917) 338-0927,N/A
Whitmans Hudson Yards,2,4.0,201.0,"['american', 'burgers', 'desserts', 'newamerican']","331 10th Ave, Midtown West, NY 10001",(212) 837-1416,N/A
Whitman’s SOHO,2,4.0,16.0,"['american', 'tradamerican']","261 Hudson St, Greenwich Village, NY 10013",(646) 669-9339,N/A
Wholesome Garden Pizza,1,2.5,46.0,"['pizza', 'burgers', 'breakfast_brunch']","3529 Broadway Ave, Morningside Heights, NY 10031",(646) 861-1934,N/A
Wild,2,3.5,403.0,"['italian', 'newamerican', 'gluten_free', 'pizza']","535 Hudson St, Chelsea, NY 10014",(212) 929-2920,N/A
LuAnne's Wild Ginger All-Asian Vegan,2,4.0,645.0,"['vegetarian', 'asianfusion']","380 Broome St, Little Italy, NY 10013",(212) 966-1883,N/A
Wild Ink,3,4.0,145.0,"['asian', 'asianfusion']","500 W 33rd St, Midtown West, NY 10001",(646) 974-7305,N/A
Wildair,3,4.0,181.0,"['american', 'newamerican']","142 Orchard St, Chinatown, NY 10002",(646) 964-5624,N/A
William Greenberg Desserts,2,4.0,245.0,"['café/coffee/tea', 'bakeries', 'kosher']","1100 Madison Ave, Upper East Side, NY 10028",(212) 861-1340,N/A
Williamsburg Pizza,1,4.0,228.0,"['pizza/italian', 'pizza']","277 Broome St, Little Italy, NY 10002",(212) 226-4455,N/A
Williamsburg Pizza,2,3.5,69.0,['pizza'],"1617 2nd Ave, Upper East Side, NY 10028",(646) 876-1061,N/A
Williamsburg Pizza,2,4.5,16.0,['pizza'],"226 E 14th St, Gramercy, NY 10003",(212) 380-6202,N/A
Wimpy's,1,4.0,11.0,"['american', 'tradamerican']","2334 2nd Ave, East Harlem, NY 10035",(212) 828-3661,N/A
Wimpy's IV,1,3.5,24.0,"['american', 'burgers', 'breakfast_brunch']","1634 Madison Ave, Morningside Heights, NY 10029",(212) 348-4252,N/A
Windfall Restaurant,2,3.5,79.0,"['american', 'bars', 'tradamerican']","23 W 39th St, Garment District, NY 10018",(212) 869-4606,N/A
Windrose,2,4.5,84.0,['korean'],"39 Downing St, Greenwich Village, NY 10014",(917) 409-0689,N/A
Wine:30,2,4.0,751.0,"['mediterranean', 'wine_bars', 'newamerican', 'venues']","41 E 30th St, Midtown East, NY 10016",(212) 481-0197,N/A
1742 Wine Bar,2,3.5,931.0,"['italian', 'wine_bars', 'pizza']","1742 2nd Ave, Upper East Side, NY 10128",(212) 427-1010,N/A
Wing Gong I Kitchen,1,4.0,4.0,['chinese'],"2109 1st Ave, East Harlem, NY 10029",(212) 410-1661,N/A
Wing Wah Restaurant,1,3.5,15.0,['chinese'],"2308 1st Ave, East Harlem, NY 10035",(212) 427-8068,N/A
Wingstop,2,2.0,174.0,"['chicken', 'chicken_wings']","63-65 W 125th St, East Harlem, NY 10027",(212) 987-9464,N/A
Wo Hop Next Door,2,5.0,4.0,['chinese'],"15 Mott St, Greenwich Village, NY 10013",(212) 566-3841,N/A
