name,price,rating,review_count,cuisine,categories,address,display_phone
Magic Mix Juicery,2,4.0,187,"Juice, Smoothies, Fruit Salads","['juicebars', 'vegan', 'raw_food']","102 Fulton St, Financial District, NY 10038",(646) 454-0680
Maguro,2,3.5,395,Japanese,['sushi'],"160 E 28th St, Gramercy, NY 10016",(212) 510-8883
Maialino,3,4.0,1000,Italian,"['italian', 'breakfast_brunch', 'bars']","2 Lexington Ave, Gramercy, NY 10010",(212) 777-2410
Maiden Lane,2,4.0,76,American,"['seafood', 'bars']","162 Ave B, Gramercy, NY 10009",(646) 755-8911
Main Noodle House,2,3.5,411,Chinese,"['chinese', 'noodles']","1011 6th Ave, Midtown West, NY 10018",(212) 869-0888
Maison Bangkok,2,4.0,93,Thai,['thai'],"355 E 78th St, Upper East Side, NY 10075",(212) 628-4442
Maison Harlem,2,4.0,490,French,"['french', 'bars', 'seafood']","341 St Nicholas Ave, East Harlem, NY 10027",(212) 222-9224
Majestic Pizza and Calzones,1,3.5,132,Pizza/Italian,['pizza'],"8 Cortlandt St, Financial District, NY 10007",(212) 349-4046
Majorelle,3,4.0,58,Irish,['french'],"28 E 63rd St, Upper East Side, NY 10065",(212) 935-2888
Makana Hawaiian BBQ & Poke,2,3.5,30,Other,"['hawaiian', 'bbq', 'poke']","1502 Amsterdam Ave, East Harlem, NY 10031",(212) 368-5033
Makana Hawaiian BBQ & Poke,2,3.5,30,Hawaiian,"['hawaiian', 'bbq', 'poke']","1502 Amsterdam Ave, East Harlem, NY 10031",(212) 368-5033
Makana Hawaiian & Japanese BBQ,2,3.0,170,Hawaiian,"['bbq', 'japanese', 'hawaiian']","2245 1st Ave, East Harlem, NY 10029",(212) 996-3534
MAKIINNY,2,5.0,48,Thai,"['thai', 'noodles']","32 E7th St, Greenwich Village, NY 10003",(212) 673-4610
MakiMaki,2,4.0,157,Japanese,"['japanese', 'sushi']","1369 6th Ave, Midtown West, NY 10019",(212) 245-4550
Mala Project,2,4.0,328,Chinese,"['dimsum', 'seafood', 'chicken_wings']","41 W 46th St, Midtown West, NY 10036",(917) 261-7520
MáLà Project,2,4.0,652,Chinese,['chinese'],"122 1st Ave, Midtown West, NY 10009",(212) 353-8880
Malai Marke Indian Cuisine,2,4.0,557,Indian,['indpak'],"318 E 6th St, Greenwich Village, NY 10003",(212) 777-7729
Malaysia Grill,2,4.0,286,Asian,['malaysian'],"224 W 104th St, East Harlem, NY 10024",(212) 579-1333
Malecon Restaurant,2,4.0,708,Spanish,"['latin', 'breakfast_brunch', 'dominican']","4141 Broadway, Harlem, NY 10033",(212) 927-3812
Malibu Farm,2,3.0,77,American,"['newamerican', 'venues', 'bars']","89 S St, Tribeca, NY 10038",(212) 265-3030
Malii,2,4.5,259,Thai,['thai'],"2028 2nd Ave, East Harlem, NY 10029",(212) 289-2729
Maloney & Porcelli,3,4.0,467,American,"['tradamerican', 'steak']","37 E 50th St, Midtown West, NY 10022",(212) 750-2233
Asian Spicy Curry Pop-up,1,4.5,140,American,"['asianfusion', 'malaysian', 'chinese']","46 Mulberry St, Little Italy, NY 10013",(212) 608-7440
Mama Eatery,1,4.0,126,American,"['diners', 'breakfast_brunch', 'coffee']","46 Mulberry St, Little Italy, NY 10013",(212) 608-7440
Mama Fina's - New York,2,4.0,161,Filipino,['filipino'],"167 Avenue A, Greenwich Village, NY 10009",(917) 262-0893
Mama Mia 44 SW,2,4.0,588,Italian,"['pizza', 'seafood', 'italian']","621 9th Ave, Midtown West, NY 10036",(212) 315-4582
Mama's Fried Chicken,1,3.0,25,Chicken,"['chickenshop', 'pizza']","2158 8th Ave, Morningside Heights, NY 10026",(212) 531-4595
Mama's Restaurant,1,3.5,56,Caribbean,['caribbean'],"2347 2nd Ave, East Harlem, NY 10035",(212) 410-4210
MAMA'S TOO!,2,3.5,362,Pizza,"['pizza', 'italian']","2750 Broadway, East Harlem, NY 10025",(212) 510-7256
Maman Soho,2,4.0,492,French,"['cafes', 'bakeries', 'breakfast_brunch']","239 Centre St, Little Italy, NY 10013",(212) 226-0700
Marché Maman,2,4.0,19,French,"['cafes', 'icecream', 'venues']","237 Centre St, Little Italy, NY 10013",(212) 226-0700
Maman Tribeca,2,4.0,257,Sandwiches/Salads/Mixed Buffet,"['bakeries', 'french', 'breakfast_brunch']","211 W Broadway, Tribeca, NY 10013",(646) 882-8682
Maman Nomad,2,4.0,227,French,"['coffee', 'bakeries', 'breakfast_brunch']","22 W 25th St, Gramercy, NY 10010",(646) 838-0700
Mamasita Bar & Grill,2,4.0,1000,Mexican,"['mexican', 'bars', 'vegetarian']","818 10th Ave, Midtown West, NY 10019",(212) 315-9444
Mama Sushi,2,3.5,365,Asian,"['sushi', 'japanese', 'seafood']","3569 Broadway, East Harlem, NY 10031",(646) 682-7879
MAMO Restaurant,3,4.0,252,Italian,"['italian', 'french', 'pizza']","323 W Broadway, Chinatown, NY 10013",(646) 964-4641
Mamoun's Falafel,1,4.0,1000,Middle Eastern,"['mideastern', 'falafel']","119 MacDougal St, Greenwich Village, NY 10012",(212) 674-8685
Mamoun's Falafel - New York,1,4.0,1000,Middle Eastern,"['mideastern', 'falafel', 'sandwiches']","30 St Marks Pl, Greenwich Village, NY 10003",(646) 870-5785
Asiate,4,4.0,558,American,"['newamerican', 'breakfast_brunch', 'venues']","80 Columbus Cir, Upper West Side, NY 10023",(212) 805-8800
Kushi Kushi Yaki,2,5.0,9,Korean,"['tapasmallplates', 'izakaya', 'ramen']","2 W 32nd St, Midtown West, NY 10001",(212) 279-3075
Manganaro's Hero Boy,2,3.0,195,Italian,"['sandwiches', 'italian', 'salad']","494 9th Ave, Garment District, NY 10018",(212) 947-7325
Mango Mango Dessert,1,4.0,367,"Juice, Smoothies, Fruit Salads","['desserts', 'juicebars', 'creperies']","23 St Marks Pl, Gramercy, NY 10003",(917) 261-5353
Manhatta,4,4.5,471,American,['newamerican'],"28 Liberty St, Financial District, NY 10005",(212) 230-5788
Manhattan Diner,2,3.5,289,American,"['diners', 'hotdogs', 'breakfast_brunch']","2532 Broadway, Morningside Heights, NY 10025",(212) 932-0068
Manhattan Proper,2,4.0,338,American,"['sportsbars', 'newamerican', 'lounges']","6 Murray St, Chinatown, NY 10007",(646) 559-4445
Mani In Pasta,1,4.0,93,Italian,"['pizza', 'italian']","14 E 37th St, Midtown East, NY 10016",(646) 870-5851
Mani In Pasta,2,4.5,96,Pizza/Italian,"['italian', 'pizza']","245 E 14th St, Greenwich Village, NY 10016",(646) 891-0174
Manna House Bakery,1,4.0,65,Bakery,"['bakeries', 'chinese']","125 Mott St, Little Italy, NY 10013",(212) 966-3766
Manna's,2,3.5,106,Soul Food,"['soulfood', 'buffets']","2353 Frederick Douglass Blvd, East Harlem, NY 10027",(212) 749-9084
Manna's Soul Food Restaurant,1,3.5,82,Other,"['soulfood', 'buffets']","486 Malcolm X Blvd, East Harlem, NY 10037",(212) 234-4488
Manolo Tapas,2,4.0,267,Tapas,"['tapas', 'spanish', 'cocktailbars']","4165 Broadway, Harlem, NY 10033",(212) 923-9100
Manon Café,1,4.5,46,Café/Coffee/Tea,"['coffee', 'belgian']","120 Broadway, Financial District, NY 10271",(212) 766-6100
Manousheh,1,4.5,435,Middle Eastern,"['lebanese', 'halal', 'sandwiches']","193 Bleecker St, Greenwich Village, NY 10012",(347) 971-5778
Manting,2,3.5,269,Chinese,['chinese'],"150 W 49th St, Midtown West, NY 10019",(646) 921-7777
Marea,3,4.0,1000,Italian,"['italian', 'seafood', 'wine_bars']","240 Central Park S, Midtown West, NY 10019",(212) 582-5100
Margherita NYC,2,4.0,303,Italian,"['italian', 'pizza']","197 Grand St, Little Italy, NY 10013",(212) 226-8391
Margon,2,4.0,735,Latin,"['cuban', 'sandwiches', 'dominican']","136 W 46th St, Midtown West, NY 10036",(212) 354-5013
Mari Vanna,3,4.0,654,Russian,['russian'],"41 E 20th St, Greenwich Village, NY 10003",(212) 777-1955
Maria Pia,2,3.5,436,Italian,['italian'],"319 W 51st St, Midtown West, NY 10019",(212) 765-6463
Marinara Pizza,1,3.5,70,Pizza/Italian,"['pizza', 'italian']","483 Amsterdam Ave, Harlem, NY 10024",(917) 265-8780
Marinara Pizza,2,4.0,32,Pizza/Italian,['pizza'],"379 Park Ave S, Gramercy, NY 10016",(646) 649-5282
Marisco Centro,2,3.5,78,Spanish,['latin'],"1490 St Nicholas Ave, Harlem, NY 10033",(212) 740-2000
Marc Forgione,3,4.5,924,American,['newamerican'],"134 Reade St, Greenwich Village, NY 10013",(212) 941-9401
MarkJoseph Steakhouse,4,4.0,409,Steak,['steak'],"261 Water St, Chinatown, NY 10038",(212) 277-0020
Market Table,3,4.0,788,American,"['newamerican', 'desserts', 'cocktailbars']","54 Carmine St, Greenwich Village, NY 10014",(212) 255-2100
Marlow Bistro,2,4.0,283,Mediterranean,"['mediterranean', 'pizza', 'venues']","1018 Amsterdam Ave, East Harlem, NY 10025",(212) 662-9020
Marseille,3,4.0,897,French,"['french', 'mediterranean', 'brasseries']","630 9th Ave, Midtown West, NY 10036",(212) 333-2323
Marta,3,4.0,893,Italian,"['pizza', 'italian']","29 E 29th St, Midtown East, NY 10016",(212) 651-3800
Marty's V Burger,2,4.0,310,Vegetarian,"['vegan', 'hotdogs', 'burgers']","134 East 27th St, Gramercy, NY 10016",(646) 484-6325
Marumi,2,4.0,412,Japanese,"['sushi', 'japanese']","546 Laguardia Pl, Greenwich Village, NY 10012",(212) 979-7055
Maruzzella,2,4.0,115,Italian,['italian'],"1483 1st Ave, East Harlem, NY 10075",(212) 988-8877
Mary's Fish Camp,3,4.0,599,Seafood,['seafood'],"64 Charles St, Greenwich Village, NY 10014",(646) 486-2185
Masala Times,2,4.0,553,Indian,"['indpak', 'comfortfood', 'bbq']","194 Bleecker St, Greenwich Village, NY 10012",(212) 995-5100
Massawa,2,4.0,292,Ethiopian,"['ethiopian', 'african', 'eritrean']","1239 Amsterdam Ave, East Harlem, NY 10027",(212) 663-0505
Mason Jar NYC,2,3.5,427,American,"['bbq', 'sportsbars', 'beerbar']","43 E 30th St, Midtown East, NY 10016",(212) 213-3587
Masseria Dei Vini,3,4.0,444,Italian,"['bars', 'italian', 'pizza']","887 9th Ave, Midtown West, NY 10019",(212) 315-2888
Mastro's Steakhouse,4,4.0,706,Steak,['steak'],"1285 Ave Of The Americas, Midtown West, NY 10019",(212) 459-1222
Match 65,2,3.5,207,French,['french'],"29 E 65th St, East Harlem, NY 10065",(212) 737-4400
Matryoshka,2,3.5,21,Russian,['russian'],"88 Fulton St, Financial District, NY 10038",(212) 766-8600
Spa 88 Restaurant,2,3.5,21,Russian,"['tradamerican', 'spas']","88 Fulton St, Financial District, NY 10038",(212) 766-8600
Tonkatsu Matsunoya,2,4.0,408,Japanese,['japanese'],"131 E 45th St, Midtown West, NY 10017",(646) 692-8143
Max Caffe,2,3.5,229,Mediterranean,['italian'],"1262 Amsterdam Ave, East Harlem, NY 10027",(212) 531-1210
Max Brenner - New York,2,3.5,1000,American,"['desserts', 'tradamerican', 'breakfast_brunch']","841 Broadway, Gramercy, NY 10003",(646) 467-8803
Max Soha,2,4.0,406,Italian,['italian'],"1274 Amsterdam Ave, East Harlem, NY 10027",(212) 531-2221
Maxwell's Central Park,2,3.5,196,American,"['tradamerican', 'gastropubs']","1325 5th Ave, East Harlem, NY 10029",(646) 657-0993
Maya,2,3.5,938,Mexican,['mexican'],"1191 1st Ave, East Harlem, NY 10065",(212) 585-1818
Mayamezcal,2,4.0,605,Mexican,"['mexican', 'cocktailbars']","304 E 6th St, Greenwich Village, NY 10003",(212) 253-5888
Sushi On Jones,2,4.5,4,Sandwiches,"['sushi', 'japanese']","E 45th St & Vanderbilt Ave, Midtown East, NY 10169",(646) 747-0805
Maz Mezcal,2,3.5,365,Mexican,['mexican'],"316 E 86th St, Upper East Side, NY 10028",(212) 472-1599
McDonald's,1,2.5,47,Hamburgers,"['hotdogs', 'burgers', 'coffee']","2726 Broadway, Morningside Heights, NY 10025",(212) 222-8714
McDonald's,1,2.0,33,Hamburgers,"['hotdogs', 'burgers', 'coffee']","3543-49 Broadway, Morningside Heights, NY 10031",(212) 491-6860
McDonald's,1,2.0,34,Hamburgers,"['burgers', 'hotdogs', 'coffee']","2549 Broadway, Morningside Heights, NY 10025",(212) 864-8138
McDonald's,1,2.5,79,Hamburgers,"['hotdogs', 'burgers', 'coffee']","262 Canal St, Little Italy, NY 10013",(212) 941-5823
McDonald's,1,1.5,47,Hamburgers,"['hotdogs', 'burgers', 'coffee']","145 E 125th St, Morningside Heights, NY 10035",(646) 672-1381
McDonald's,1,1.5,15,American,"['hotdogs', 'burgers', 'coffee']","444 Lenox Ave, Morningside Heights, NY 10030",(212) 283-7798
McDonald's,1,2.0,24,American,"['hotdogs', 'burgers', 'coffee']","1872 3rd Ave, Morningside Heights, NY 10029",(212) 996-2864
McHale's Bar & Grill,2,3.5,227,Irish,"['pubs', 'tradamerican', 'irish']","251 W 51st St, Garment District, NY 10019",(212) 957-5138
Medi Winebar,2,3.5,405,Mediterranean,"['wine_bars', 'mediterranean', 'tapasmallplates']","811 9th Ave, Midtown West, NY 10019",(212) 586-1201
Mediterraneo Restaurant,2,3.0,297,Italian,['italian'],"1260 2nd Ave, Upper East Side, NY 10065",(212) 734-7407
Mee Noodle Shop & Grill,2,3.0,126,Chinese,"['chinese', 'noodles']","223 1st Ave, Gramercy, NY 10003",(212) 260-7838
Mee Sum Cafe,1,3.5,34,Café/Coffee/Tea,"['dimsum', 'cafes']","26 Pell St, Little Italy, NY 10013",(212) 349-5260
Mee Noodle Shop & Grill,1,3.5,300,Chinese,"['noodles', 'cantonese']","930 2nd Ave, Midtown East, NY 10022",(212) 888-0027
Meet Noodles,2,4.5,203,Chinese,"['noodles', 'dimsum']","50 3rd Ave, Greenwich Village, NY 10003",(646) 882-0458
Dragon Palace,2,3.5,3,Chinese,['chinese'],"202 Centre St, Little Italy, NY 10013",(212) 966-7866
Mei Yu Spring,1,4.0,84,Chinese,['chinese'],"29 Catherine St, Chinatown, NY 10002",(212) 766-1777
Mekong,2,4.0,60,Thai,"['thai', 'vietnamese']","917 Columbus Ave, East Harlem, NY 10025",(646) 678-3136
Mel's Burger Bar,2,3.5,337,American,"['burgers', 'sportsbars', 'breakfast_brunch']","1450 Second Ave, Upper East Side, NY 10021",(212) 452-1304
Mel's Burger Bar,2,3.5,744,Hamburgers,['burgers'],"2850 Broadway, East Harlem, NY 10025",(212) 865-7100
Melba's,2,4.0,1000,American,"['southern', 'tradamerican', 'soulfood']","300 W 114th St, East Harlem, NY 10026",(212) 864-7777
Melt Shop,2,3.5,374,American,"['sandwiches', 'salad', 'comfortfood']","55 W 26th St, Gramercy, NY 10010",(212) 447-6358
Melt Shop,2,4.0,366,Sandwiches/Salads/Mixed Buffet,"['sandwiches', 'salad', 'comfortfood']","111 Fulton St, Chinatown, NY 10038",(646) 741-7910
Mémé Mediterranean,2,4.0,283,Mediterranean,"['mediterranean', 'tapasmallplates']","607 10th Ave, Midtown West, NY 10036",(917) 262-0827
Mémé Mediterranean,2,4.0,595,Mediterranean,"['mediterranean', 'salad', 'seafood']","581 Hudson St, Greenwich Village, NY 10014",(646) 692-8450
Memo Shish Kebab,2,3.5,108,Turkish,"['turkish', 'mediterranean', 'halal']","100 W 23rd St, Gramercy, NY 10011",(212) 381-2115
Menkoi Sato,2,4.5,183,Japanese,['ramen'],"7 Cornelia St, Greenwich Village, NY 10014",(212) 727-1050
Mercato,2,4.0,884,Italian,"['italian', 'cocktailbars', 'desserts']","352 W 39th St, Midtown West, NY 10018",(212) 643-2000
The Mercer Kitchen,2,3.5,1000,American,"['newamerican', 'french', 'cocktailbars']","99 Prince St, Greenwich Village, NY 10012",(212) 966-5454
Merchants River House,2,4.0,454,American,['newamerican'],"375 S End Ave, Chinatown, NY 10280",(212) 432-1451
Mercury Bar West,2,3.5,422,American,"['sportsbars', 'newamerican']","659 9th Ave, Midtown West, NY 10036",(212) 262-7755
Merrion Square Pub,1,3.5,219,American,"['pubs', 'sportsbars', 'burgers']","1840 2nd Ave, Upper East Side, NY 10128",(212) 831-7696
Meske Ethiopian Restaurant,2,3.5,312,Ethiopian,['ethiopian'],"468 W 47th St, Midtown West, NY 10036",(212) 399-1949
Meskerem Ethiopian Cuisine,2,3.5,400,Ethiopian,['ethiopian'],"124 Macdougal St, Greenwich Village, NY 10012",(212) 777-8111
Meson Sevilla,2,3.5,208,Spanish,"['spanish', 'tapas', 'desserts']","344 W 46th St, Garment District, NY 10036",(212) 262-5890
Metro Diner,2,3.0,328,American,"['diners', 'breakfast_brunch', 'tradamerican']","2641 Broadway, Morningside Heights, NY 10025",(212) 866-0800
The Metrograph Commissary,2,4.0,40,American,"['newamerican', 'lounges']","7 Ludlow St, Little Italy, NY 10002",(212) 660-0312
Izakaya MEW,2,4.0,1000,Japanese,"['tapas', 'sushi', 'izakaya']","53 W 35th St, Midtown West, NY 10001",(646) 368-9384
Mexican Festival,2,3.0,271,Mexican,"['mexican', 'cocktailbars']","2672 Broadway, Morningside Heights, NY 10025",(646) 912-9334
Mexico Lindo Restaurant,2,3.5,253,Mexican,"['mexican', 'comfortfood', 'cocktailbars']","459 2nd Ave, Gramercy, NY 10010",(212) 679-3665
Mexicue,2,4.0,481,Mexican,"['mexican', 'breakfast_brunch', 'cocktailbars']","225 5th Ave, Upper East Side, NY 10010",(646) 922-7289
Mexicue,2,4.0,421,Mexican,"['mexican', 'breakfast_brunch', 'cocktailbars']","160 8th Ave, Chelsea, NY 10011",(646) 649-3133
Mezetto,2,4.0,599,Mediterranean,"['mediterranean', 'tapasmallplates', 'breakfast_brunch']","161 E Houston St, Chinatown, NY 10002",(212) 933-4587
Mezzaluna,3,3.5,142,Italian,['italian'],"1295 3rd Ave, Upper East Side, NY 10021",(212) 535-9600
Mi Casita Restaurant,1,2.5,37,Mexican,['mexican'],"1484 Amsterdam Ave, Harlem, NY 10031",(212) 234-3331
Mi Garba,2,4.0,151,Italian,"['italian', 'wine_bars']","129 4th Ave, Greenwich Village, NY 10003",(646) 684-4797
Mi Paso Centroamericano Restaurant,1,4.0,22,Latin,['latin'],"4129 Broadway, Harlem, NY 10033",(212) 928-0866
Que Rico Pollo,1,3.5,24,Latin,['spanish'],"46 St Nicholas Ave, East Harlem, NY 10026",(212) 222-2381
MI-NE Deli,2,4.0,6,Japanese,"['japanese', 'delis', 'grocery']","496 6th Ave, Greenwich Village, NY 10011",(917) 675-6942
Bao by Kaya,1,4.0,167,Other,"['taiwanese', 'coffee', 'asianfusion']","570 Lexington Ave, Midtown East, NY 10022",(929) 421-9987
Middle Eats,1,4.0,69,Middle Eastern,"['mediterranean', 'desserts', 'wraps']","171 W 23rd St, Gramercy, NY 10011",(212) 929-3287
Midpoint Bistro and Bar,2,4.5,3,American,"['newamerican', 'cafes']","40 W 45th St, Garment District, NY 10036",(212) 354-6400
MIFUNE New York,4,4.0,189,Japanese,['japanese'],"245 E 44th St, Upper East Side, NY 10017",(212) 986-2800
MIGHTY Bowl,2,4.0,247,Asian,"['asianfusion', 'poke', 'acaibowls']","120 Macdougal St, Greenwich Village, NY 10012",(212) 777-5750
MIGHTY Bowl,2,4.5,97,Asian,"['asianfusion', 'japanese', 'korean']","1109 Lexington Ave, East Harlem, NY 10075",(646) 692-9065
Mighty Bowl,2,4.0,23,Asian,"['poke', 'asianfusion', 'japanese']","321 Amsterdam Ave, Upper West Side, NY 10023",(646) 649-3196
Mighty Catch,2,4.0,52,Seafood,"['cajun', 'southern', 'seafood']","940 Columbus Ave, East Harlem, NY 10025",(917) 388-3668
Mighty Quinn's Barbeque,2,4.0,1000,Barbecue,['bbq'],"103 2nd Ave, Greenwich Village, NY 10003",(212) 677-3733
Mighty Quinn's Barbeque,2,3.5,127,Barbecue,['bbq'],"1407 Broadway, Garment District, NY 10018",(646) 719-1644
Mighty Quinn's Barbeque,2,3.5,416,American,['bbq'],"75 Greenwich Ave, Greenwich Village, NY 10014",(646) 524-7889
Mikaku Sushi,2,3.5,149,Japanese,"['sushi', 'japanese']","85 Kenmare St, Little Italy, NY 10012",(212) 431-4820
Mike's Noodle House,2,2.5,130,Asian,['noodles'],"80 Nassau St, Financial District, NY 10038",(212) 964-4625
Mike's Pizza,1,3.5,97,Pizza/Italian,['pizza'],"415 2nd Ave, Gramercy, NY 10010",(212) 532-5196
Mani Market Place,1,4.5,72,American,"['delis', 'grocery', 'sandwiches']","697 Columbus Ave, Upper West Side, NY 10025",(212) 662-4392
Milano Pizzeria,1,4.0,33,Pizza,"['pizza', 'italian', 'salad']","2255 2nd Ave, East Harlem, NY 10029",(212) 996-5141
Mile 17 Bar & Restaurant,2,4.0,81,American,"['sportsbars', 'newamerican', 'breakfast_brunch']","1446 1st Ave, Upper East Side, NY 10021",(212) 772-1734
Clubhouse,2,5.0,7,"Ice Cream, Gelato, Yogurt, Ices","['newamerican', 'cocktailbars']","235 W 57th St, Midtown West, NY 10019",(212) 843-5100
Clubhouse,2,5.0,7,American,"['newamerican', 'cocktailbars']","235 W 57th St, Midtown West, NY 10019",(212) 843-5100
Mill Korean,2,3.0,315,Korean,['korean'],"2895 Broadway, East Harlem, NY 10025",(212) 666-7653
Milon,2,3.5,508,Bangladeshi,"['indpak', 'bangladeshi']","93 1st Ave, Gramercy, NY 10003",(212) 228-4896
MIMI,3,4.0,140,French,['french'],"185 Sullivan St, Greenwich Village, NY 10012",(212) 418-1260
Mimi Cheng's Dumplings,2,3.5,663,Chinese,"['taiwanese', 'dimsum']","179 2nd Ave, Gramercy, NY 10003",(212) 533-2007
Mimi Cheng's Dumplings,2,3.5,181,Chinese,"['taiwanese', 'chinese']","380 Broome St, Little Italy, NY 10013",(212) 343-1387
Mimi's Italian Restaurant & Piano Bar,2,3.5,304,Italian,"['tradamerican', 'bars', 'italian']","984 2nd Ave, Midtown East, NY 10022",(212) 688-4692
Mimmo Cucina Italiana,2,4.0,95,Italian,"['pizza', 'italian', 'wine_bars']","1690 York Ave, Upper East Side, NY 10128",(917) 409-5820
Minca,2,4.0,1000,Japanese,['ramen'],"536 E 5th St, Chinatown, NY 10009",(212) 505-8001
Minetta Tavern,3,4.0,1000,French,"['french', 'newamerican', 'breakfast_brunch']","113 Macdougal St, Greenwich Village, NY 10012",(212) 475-3850
Ming Kee Kitchen,2,2.5,6,Chinese,['chinese'],"237 Grand St, Little Italy, NY 10002",(212) 219-2282
Savory Kitchen,1,2.0,29,Chinese,['cantonese'],"237 Grand St, Little Italy, NY 10002",(212) 219-2282
Mint Masala,2,4.0,312,Indian,"['indpak', 'halal']","95 Macdougal St, Greenwich Village, NY 10012",(212) 777-2888
Miraj Healthy Grill,2,4.5,142,Mediterranean,"['persian', 'mediterranean', 'halal']","120 E 34th St, Midtown West, NY 10016",(212) 696-2818
Miramar,2,4.0,191,Mediterranean,"['seafood', 'mediterranean']","21 S End Ave, Chinatown, NY 10280",(212) 964-3000
Misirizzi,2,4.5,140,Italian,['italian'],"36 E 4th St, Greenwich Village, NY 10003",(212) 375-0100
Ramen Misoya,2,4.0,925,Japanese,['ramen'],"129 2nd Ave, Greenwich Village, NY 10003",(212) 677-4825
Miss KOREA BBQ,2,3.5,1000,Korean,"['korean', 'bbq']","10 W 32nd St, Midtown West, NY 10001",(212) 594-4963
